X,Y,tunniste,objektinVoimassaoloaika,haetunDatanVoimassaoloaika,rata,ratanumero,ratakm,pituus,seuraavaKilometrimerkki,icon_url
26.5134235505684,64.6560640120955,1.2.246.586.1.41.1008233486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","823","1000",1.2.246.586.1.41.1008243486513,./0.png
28.632681583365,63.7950244275305,1.2.246.586.1.41.1008243158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","824","1000",1.2.246.586.1.41.1008253158070,./0.png
25.1956208590176,65.6021652269146,1.2.246.586.1.41.1008243158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","824","1000",1.2.246.586.1.41.1008253158072,./0.png
26.5221884369531,64.6479233220332,1.2.246.586.1.41.1008243486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","824","1000",1.2.246.586.1.41.1008253486513,./0.png
28.6162333852659,63.8001391816801,1.2.246.586.1.41.1008253158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","825","1000",1.2.246.586.1.41.1008263158070,./0.png
25.183088633061,65.6094656595602,1.2.246.586.1.41.1008253158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","825","716",1.2.246.586.1.41.1008263158072,./0.png
26.530945089135,64.6397815955569,1.2.246.586.1.41.1008253486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","825","999",1.2.246.586.1.41.1008263486513,./0.png
28.5991241673861,63.8049081550531,1.2.246.586.1.41.1008263158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","826","1000",1.2.246.586.1.41.1008273158070,./0.png
25.1740974767179,65.6146995201033,1.2.246.586.1.41.1008263158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","826","998",1.2.246.586.1.41.1008273158072,./0.png
26.5420264433868,64.6322354049354,1.2.246.586.1.41.1008263486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","826","1000",1.2.246.586.1.41.1008273486513,./0.png
28.5896849613776,63.8127132253871,1.2.246.586.1.41.1008273158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","827","1000",1.2.246.586.1.41.1008283158070,./0.png
25.161550187931,65.622001199819,1.2.246.586.1.41.1008273158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","827","998",1.2.246.586.1.41.1008283158072,./0.png
26.5546821340996,64.6250988297717,1.2.246.586.1.41.1008273486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","827","999",1.2.246.586.1.41.1008283486513,./0.png
28.582921647129,63.8211697254641,1.2.246.586.1.41.1008283158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","828","1000",1.2.246.586.1.41.1008293158070,./0.png
25.1478245521295,65.6289150893045,1.2.246.586.1.41.1008283158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","828","997",1.2.246.586.1.41.1008293158072,./0.png
26.5673233193346,64.6179647702839,1.2.246.586.1.41.1008283486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","828","999",1.2.246.586.1.41.1008293486513,./0.png
28.5764577961972,63.8296731388947,1.2.246.586.1.41.1008293158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","829","1000",1.2.246.586.1.41.1008303158070,./0.png
25.1339341265764,65.635763200042,1.2.246.586.1.41.1008293158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","829","998",1.2.246.586.1.41.1008303158072,./0.png
26.5799530246435,64.6108321739451,1.2.246.586.1.41.1008293486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","829","1000",1.2.246.586.1.41.1008303486513,./0.png
28.5659926267367,63.8372907169704,1.2.246.586.1.41.1008303158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","830","1000",1.2.246.586.1.41.1008313158070,./0.png
25.1200162223128,65.6426204774221,1.2.246.586.1.41.1008303158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","830","998",1.2.246.586.1.41.1008313158072,./0.png
26.5925891411933,64.6036967581313,1.2.246.586.1.41.1008303486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","830","999",1.2.246.586.1.41.1008313486513,./0.png
28.5536745163352,63.844434045916,1.2.246.586.1.41.1008313158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","831","1000",1.2.246.586.1.41.1008323158070,./0.png
25.1060885465292,65.6494786522895,1.2.246.586.1.41.1008313158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","831","998",1.2.246.586.1.41.1008323158072,./0.png
26.6052234481035,64.5965586415479,1.2.246.586.1.41.1008313486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","831","999",1.2.246.586.1.41.1008323486513,./0.png
28.5411374414854,63.8514991395597,1.2.246.586.1.41.1008323158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","832","1000",1.2.246.586.1.41.1008333158070,./0.png
25.0921577008186,65.6563316448732,1.2.246.586.1.41.1008323158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","832","998",1.2.246.586.1.41.1008333158072,./0.png
26.6178504580043,64.5894213328868,1.2.246.586.1.41.1008323486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","832","999",1.2.246.586.1.41.1008333486513,./0.png
28.5276217403499,63.8581925999713,1.2.246.586.1.41.1008333158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","833","1000",1.2.246.586.1.41.1008343158070,./0.png
25.0758469604286,65.6618937633329,1.2.246.586.1.41.1008333158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","833","999",1.2.246.586.1.41.1008343158072,./0.png
26.6304730229827,64.5822835147328,1.2.246.586.1.41.1008333486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","833","999",1.2.246.586.1.41.1008343486513,./0.png
28.5162032021381,63.8655914641287,1.2.246.586.1.41.1008343158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","834","1000",1.2.246.586.1.41.1008353158070,./0.png
25.0545546037064,65.6636617720493,1.2.246.586.1.41.1008343158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","834","993",1.2.246.586.1.41.1008353158072,./0.png
26.6430883920713,64.5751449885486,1.2.246.586.1.41.1008343486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","834","999",1.2.246.586.1.41.1008353486513,./0.png
28.5082438934597,63.8737977866678,1.2.246.586.1.41.1008353158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","835","1000",1.2.246.586.1.41.1008363158070,./0.png
25.0331860061807,65.6648963113681,1.2.246.586.1.41.1008353158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","835","998",1.2.246.586.1.41.1008363158072,./0.png
26.6559766029448,64.568116978204,1.2.246.586.1.41.1008353486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","835","1000",1.2.246.586.1.41.1008363486513,./0.png
28.4995730535119,63.8818480984638,1.2.246.586.1.41.1008363158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","836","1000",1.2.246.586.1.41.1008373158070,./0.png
25.0119239265303,65.6666010309477,1.2.246.586.1.41.1008363158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","836","998",1.2.246.586.1.41.1008373158072,./0.png
26.673256274046,64.5631108609677,1.2.246.586.1.41.1008363486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","836","999",1.2.246.586.1.41.1008373486513,./0.png
28.4938786451275,63.8904602377401,1.2.246.586.1.41.1008373158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","837","1000",1.2.246.586.1.41.1008383158070,./0.png
24.9908484796188,65.6684380228941,1.2.246.586.1.41.1008373158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","837","997",1.2.246.586.1.41.1008383158072,./0.png
26.6906807981876,64.5581900591397,1.2.246.586.1.41.1008373486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","837","999",1.2.246.586.1.41.1008383486513,./0.png
28.488296762129,63.8990766842702,1.2.246.586.1.41.1008383158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","838","1000",1.2.246.586.1.41.1008393158070,./0.png
24.9705035674327,65.6714689072805,1.2.246.586.1.41.1008383158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","838","999",1.2.246.586.1.41.1008393158072,./0.png
26.7081007499833,64.5532672675751,1.2.246.586.1.41.1008383486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","838","1000",1.2.246.586.1.41.1008393486513,./0.png
28.484254066418,63.9078692628964,1.2.246.586.1.41.1008393158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","839","1000",1.2.246.586.1.41.1008403158070,./0.png
24.9495203984576,65.6737812169421,1.2.246.586.1.41.1008393158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","839","997",1.2.246.586.1.41.1008403158072,./0.png
26.7266600532608,64.5493627445229,1.2.246.586.1.41.1008393486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","839","999",1.2.246.586.1.41.1008403486513,./0.png
28.4728228466228,63.915122075556,1.2.246.586.1.41.1008403158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","840","1000",1.2.246.586.1.41.1008413158070,./0.png
24.9285768955545,65.6760884474268,1.2.246.586.1.41.1008403158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","840","998",1.2.246.586.1.41.1008413158072,./0.png
26.747350222073,64.5499583959611,1.2.246.586.1.41.1008403486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","840","999",1.2.246.586.1.41.1008413486513,./0.png
28.4603755520954,63.9221857079743,1.2.246.586.1.41.1008413158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","841","1000",1.2.246.586.1.41.1008423158070,./0.png
24.907355448612,65.6779300052142,1.2.246.586.1.41.1008413158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","841","998",1.2.246.586.1.41.1008423158072,./0.png
26.7679725400711,64.5511507081875,1.2.246.586.1.41.1008413486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","841","999",1.2.246.586.1.41.1008423486513,./0.png
28.4496572982474,63.9297999964447,1.2.246.586.1.41.1008423158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","842","1000",1.2.246.586.1.41.1008433158070,./0.png
24.8858629287057,65.6791677314466,1.2.246.586.1.41.1008423158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","842","998",1.2.246.586.1.41.1008433158072,./0.png
26.7886271556878,64.552344199238,1.2.246.586.1.41.1008423486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","842","1000",1.2.246.586.1.41.1008433486513,./0.png
28.4377973680017,63.9370943632656,1.2.246.586.1.41.1008433158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","843","1000",1.2.246.586.1.41.1008443158070,./0.png
24.8644497343302,65.680456096374,1.2.246.586.1.41.1008433158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","843","999",1.2.246.586.1.41.1008443158072,./0.png
26.8092949178163,64.5535426993159,1.2.246.586.1.41.1008433486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","843","1002",1.2.246.586.1.41.1008443486513,./0.png
28.4240716193545,63.9436217168758,1.2.246.586.1.41.1008443158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","844","1000",1.2.246.586.1.41.1008453158070,./0.png
24.8427315661219,65.6801246519131,1.2.246.586.1.41.1008443158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","844","997",1.2.246.586.1.41.1008453158072,./0.png
26.8292698879556,64.5561702890894,1.2.246.586.1.41.1008443486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","844","997",1.2.246.586.1.41.1008453486513,./0.png
28.4208541447595,63.9524408068744,1.2.246.586.1.41.1008453158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","845","1000",1.2.246.586.1.41.1008463158070,./0.png
24.8212507450389,65.6810112891285,1.2.246.586.1.41.1008453158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","845","997",1.2.246.586.1.41.1008463158072,./0.png
26.8490627429755,64.5588900526745,1.2.246.586.1.41.1008453486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","845","1000",1.2.246.586.1.41.1008463486513,./0.png
28.4186057411205,63.9613581259819,1.2.246.586.1.41.1008463158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","846","1000",1.2.246.586.1.41.1008473158070,./0.png
24.7999034341071,65.6825427176212,1.2.246.586.1.41.1008463158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","846","997",1.2.246.586.1.41.1008473158072,./0.png
26.8691506840456,64.5611476597224,1.2.246.586.1.41.1008463486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","846","1000",1.2.246.586.1.41.1008473486513,./0.png
28.4163532024175,63.9702762721243,1.2.246.586.1.41.1008473158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","847","1000",1.2.246.586.1.41.1008483158070,./0.png
24.7788382235551,65.6845685357266,1.2.246.586.1.41.1008473158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","847","997",1.2.246.586.1.41.1008483158072,./0.png
26.8900159320908,64.5609212490541,1.2.246.586.1.41.1008473486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","847","1000",1.2.246.586.1.41.1008483486513,./0.png
28.4140954991709,63.979194201773,1.2.246.586.1.41.1008483158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","848","1000",1.2.246.586.1.41.1008493158070,./0.png
24.7591186573816,65.688296921297,1.2.246.586.1.41.1008483158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","848","996",1.2.246.586.1.41.1008493158072,./0.png
26.9108607854174,64.5606869607397,1.2.246.586.1.41.1008483486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","848","1000",1.2.246.586.1.41.1008493486513,./0.png
28.408860896083,63.987846858463,1.2.246.586.1.41.1008493158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","849","1000",1.2.246.586.1.41.1008503158070,./0.png
24.7392646795101,65.69189033351,1.2.246.586.1.41.1008493158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","849","999",1.2.246.586.1.41.1008503158072,./0.png
26.9317040525293,64.560449028527,1.2.246.586.1.41.1008493486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","849","999",1.2.246.586.1.41.1008503486513,./0.png
28.4012087589626,63.9961495195435,1.2.246.586.1.41.1008503158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","850","1000",1.2.246.586.1.41.1008513158070,./0.png
24.719359192608,65.6954892172909,1.2.246.586.1.41.1008503158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","850","998",1.2.246.586.1.41.1008513158072,./0.png
26.9525356107811,64.5602094931553,1.2.246.586.1.41.1008503486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","850","998",1.2.246.586.1.41.1008513486513,./0.png
28.3925818999001,64.0042842701524,1.2.246.586.1.41.1008513158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","851","1000",1.2.246.586.1.41.1008523158070,./0.png
24.6999540116502,65.6994546059698,1.2.246.586.1.41.1008513158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","851","998",1.2.246.586.1.41.1008523158072,./0.png
26.9733399034019,64.5599657825092,1.2.246.586.1.41.1008513486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","851","1002",1.2.246.586.1.41.1008523486513,./0.png
28.3816749813096,64.0118573597154,1.2.246.586.1.41.1008523158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","852","1000",1.2.246.586.1.41.1008533158070,./0.png
24.6816529322359,65.7042515861717,1.2.246.586.1.41.1008523158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","852","998",1.2.246.586.1.41.1008533158072,./0.png
26.9942297041577,64.5597167517203,1.2.246.586.1.41.1008523486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","852","1000",1.2.246.586.1.41.1008533486513,./0.png
28.3690097986618,64.018898492244,1.2.246.586.1.41.1008533158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","853","1000",1.2.246.586.1.41.1008543158070,./0.png
24.66218299977,65.7082106557269,1.2.246.586.1.41.1008533158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","853","998",1.2.246.586.1.41.1008543158072,./0.png
27.0150724536549,64.5594644322689,1.2.246.586.1.41.1008533486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","853","1000",1.2.246.586.1.41.1008543486513,./0.png
28.3563402075486,64.0259391212164,1.2.246.586.1.41.1008543158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","854","1000",1.2.246.586.1.41.1008553158070,./0.png
24.6431573063274,65.7125051122644,1.2.246.586.1.41.1008543158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","854","998",1.2.246.586.1.41.1008553158072,./0.png
27.0359086275077,64.5592094339386,1.2.246.586.1.41.1008543486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","854","1000",1.2.246.586.1.41.1008553486513,./0.png
28.3436636245752,64.0329799452172,1.2.246.586.1.41.1008553158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","855","1000",1.2.246.586.1.41.1008563158070,./0.png
24.6257389659964,65.7178597381819,1.2.246.586.1.41.1008553158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","855","998",1.2.246.586.1.41.1008563158072,./0.png
27.0567421228498,64.5589514589424,1.2.246.586.1.41.1008553486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","855","1000",1.2.246.586.1.41.1008563486513,./0.png
28.3322702518635,64.0403826477861,1.2.246.586.1.41.1008563158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","856","1000",1.2.246.586.1.41.1008573158070,./0.png
24.6083264573754,65.723208940061,1.2.246.586.1.41.1008563158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","856","1008",1.2.246.586.1.41.1008573158072,./0.png
27.077603135419,64.5586929705879,1.2.246.586.1.41.1008563486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","856","1000",1.2.246.586.1.41.1008573486513,./0.png
0,0,1.2.246.586.1.41.10085721186820808717364,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.21186820808717364,KEM 944,"857","1000",1.2.246.586.1.41.10085821186820808717364,./0.png
28.3233002275833,64.0484240587958,1.2.246.586.1.41.1008573158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","857","1000",1.2.246.586.1.41.1008583158070,./0.png
24.5897255483597,65.727955230583,1.2.246.586.1.41.1008573158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","857","952",1.2.246.586.1.41.1008583158072,./0.png
0,0,1.2.246.586.1.41.1008573486007,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486007,"517","857","1000",1.2.246.586.1.41.1008583486007,./0.png
27.0984467764319,64.5584405348921,1.2.246.586.1.41.1008573486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","857","1000",1.2.246.586.1.41.1008583486513,./0.png
0,0,1.2.246.586.1.41.10085821186820808717364,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.21186820808717364,KEM 944,"858","1000",1.2.246.586.1.41.10085921186820808717364,./0.png
28.3096870486866,64.05494567491,1.2.246.586.1.41.1008583158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","858","1000",1.2.246.586.1.41.1008593158070,./0.png
24.5771941464412,65.7343595735926,1.2.246.586.1.41.1008583158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","858","1002",1.2.246.586.1.41.1008593158072,./0.png
0,0,1.2.246.586.1.41.1008583486007,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486007,"517","858","1000",1.2.246.586.1.41.1008593486007,./0.png
27.1192917230284,64.558185699147,1.2.246.586.1.41.1008583486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","858","1000",1.2.246.586.1.41.1008593486513,./0.png
0,0,1.2.246.586.1.41.10085921186820810228042,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.21186820810228042,KEM PAJ,"859","1000",1.2.246.586.1.41.10086021186820810228042,./0.png
