X,Y,id,oid,tila,janteet,alittav_va,alittav_v0,maaraava_j,hyodylline,hyodyllin0,nykyinen_o,katuosoitt,keskipiste,keskipist0,keskipist1,kokonaispi,tunnus,rataosoitt,sijaintiku,tieosoitte,nimi,nykyinenku,vesivaylao,epajatkuvu,painorajoi,paivitetty,korkeusraj,kayttotark,rakenneluo,sijaintisu,vaylanpito,icon_url
24.4923423029478,65.8043333327498,"853047",1.2.246.578.1.15.1402390,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen jatkuva kaukalopalkki,lyhenne:Bjkaup,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:13.2,yksikko:metrinumero:2,rakennetyypit:nimi:Teräsbetoninen jatkuva kaukalopalkki,lyhenne:Bjkaup,jannetyyppi:nimi:Tavalline",,,"2","arvo:5.8,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"385339","7300390","lat:65.8043333306112,lon:24.4923423010362","arvo:50.6,yksikko:metri",L-2390,"ratanumero:521,ratakilometri:867,etaisyys:893,sijaintiraide:521,nimi:Laurila-Tornio-raja,sijainti:oletus","tunnus:851,nimi:Tornio","tienumero:9211,tieosa:1,etaisyys:283,ajorata:0,nimi:Jäämerentie,sijainti:alittava",Luikon alikulkusilta,"nimi:Väylävirasto,yTunnus:1010547-1",,,,2022-05-22,,"tunnus:19,nimi:Alikulkusilta,kuvaus:Rautatiesilta, joka johtaa tien yli","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.336527168919,65.8261745231539,"853048",1.2.246.578.1.15.1402393,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen laatta,lyhenne:Bl,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:6,yksikko:metri",,,"1","arvo:5,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"378321","7303116","lat:65.8261745210025,lon:24.3365271659381","arvo:6.5,yksikko:metri",L-2393,"ratanumero:521,ratakilometri:875,etaisyys:461,sijaintiraide:521,nimi:Laurila-Tornio-raja,sijainti:oletus","tunnus:851,nimi:Tornio",,Laivajärvenojan ratasilta,"nimi:Väylävirasto,yTunnus:1010547-1",sijainti:alittava,,,2022-05-23,,"tunnus:27,nimi:Ratasilta,kuvaus:Vesistön ylittämiseksi rakennettu rautatiesilta","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.2743946315743,65.8388000442629,"853049",1.2.246.578.1.15.1402395,kaytossa,"numero:1,rakennetyypit:,jannetyyppi:nimi:Uloke,tunnus:12,pituus:arvo:4.75,yksikko:metrinumero:2,rakennetyypit:nimi:Teräsbetoninen jatkuva ulokelaatta,lyhenne:Bjul,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:9.6,yksikko:metrinumero:3,rakennetyypit:n",,,"3","arvo:6.6,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"375545","7304644","lat:65.83880004210491,lon:24.2743946280478","arvo:40.7,yksikko:metri",L-2395,"ratanumero:521,ratakilometri:878,etaisyys:719,sijaintiraide:521,sijainti:oletus,ratanumero:521,ratakilometri:878,etaisyys:724,sijaintiraide:521,nimi:Laurila-Tornio-raja,sijainti:oletus","tunnus:851,nimi:Tornio","nimi:Närhiläntie,sijainti:alittava",Kyläjoen alikulkusilta 2,"nimi:Väylävirasto,yTunnus:1010547-1",,,,2022-05-22,,"tunnus:19,nimi:Alikulkusilta,kuvaus:Rautatiesilta, joka johtaa tien yli","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.2403481874068,65.8493777385089,"853055",1.2.246.578.1.15.1402396,kaytossa,"numero:1,rakennetyypit:nimi:Teräksinen ristikko, ajorata alhaalla,lyhenne:Tr,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:35,yksikko:metri,vapaaaukko:mitta:arvo:32,yksikko:metrinumero:2,rakennetyypit:nimi:Teräksinen ristikko, ajorata alhaalla,lyhenn",,,"1","arvo:5.36,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"374043","7305890","lat:65.8493777363471,lon:24.2403481835474","arvo:123.5,yksikko:metri",L-2396,"ratanumero:521,ratakilometri:880,etaisyys:760,sijaintiraide:521,nimi:Laurila-Tornio-raja,sijainti:oletus","tunnus:851,nimi:Tornio",,Raumonjoen ratasilta,"nimi:Väylävirasto,yTunnus:1010547-1","nimi:Raumonjoki,sijainti:alittava,sijainti:alittava","edeltavanJanteenNumero:1,pituus:arvo:1,yksikko:metri,kohtisuoraPituus:arvo:1,yksikko:metri,edeltavanJanteenNumero:2,pituus:arvo:1,yksikko:metri,kohtisuoraPituus:arvo:1,yksikko:metri",,2022-05-22,,"tunnus:27,nimi:Ratasilta,kuvaus:Vesistön ylittämiseksi rakennettu rautatiesilta","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.1687896748853,65.8679514563546,"853057",1.2.246.578.1.15.1402399,kaytossa,"numero:1,rakennetyypit:nimi:Teräksinen levypalkki, ajorata ylhäällä,lyhenne:Tlevyp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:18,yksikko:metrinumero:2,rakennetyypit:nimi:Teräksinen levypalkki, ajorata ylhäällä,lyhenne:Tlevyp,jannetyyppi:nimi:Taval",,,"1","arvo:5.7,yksikko:metri","arvo:5.7,yksikko:metri","nimi:Väylävirasto,yTunnus:1010547-1",,"370872","7308104","lat:65.8679514541834,lon:24.1687896702404","arvo:47.54,yksikko:metri",L-2399,"ratanumero:521,ratakilometri:887,etaisyys:177,sijaintiraide:521,nimi:Tornio-Kolari,sijainti:oletus","tunnus:851,nimi:Tornio",,Keropudaksen ratasilta,"nimi:Väylävirasto,yTunnus:1010547-1","nimi:Keropudas,sijainti:alittava",,,2022-05-22,,"tunnus:27,nimi:Ratasilta,kuvaus:Vesistön ylittämiseksi rakennettu rautatiesilta","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.1697725595367,65.8355462088014,"853226",1.2.246.578.1.15.1402462,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen kaukalopalkki,lyhenne:Bkaup,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:10.8,yksikko:metri,vapaaaukko:mitta:arvo:10,yksikko:metri,alikulkukorkeus:arvo:2.4,yksikko:metri",2.4metri,,"1","arvo:5.3,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"370754","7304493","lat:65.8355462066302,lon:24.1697725549058","arvo:22.2,yksikko:metri",L-2462,"ratanumero:513,ratakilometri:885,etaisyys:825,sijaintiraide:TOR 061,nimi:Tornion ratapiha,sijainti:oletus","tunnus:851,nimi:Tornio","nimi:Länsipohjankatu,sijainti:alittava",Miukin alikulkusilta,"nimi:Väylävirasto,yTunnus:1010547-1",,,,2022-05-22,,"tunnus:19,nimi:Alikulkusilta,kuvaus:Rautatiesilta, joka johtaa tien yli","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.1631389676014,65.8430467072511,"853219",1.2.246.578.1.15.1402460,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen jatkuva holvi,lyhenne:Bjh,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:2.25,yksikko:metri,vapaaaukko:mitta:arvo:2.15,yksikko:metri,alikulkukorkeus:arvo:2.25,yksikko:metrinumero:2,rakennetyypit:nimi:Teräsbet",,,"2","arvo:6.2,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"370489","7305342","lat:65.8430467050789,lon:24.1631389628911","arvo:25,yksikko:metri",L-2460,"ratanumero:TOR 049,ratakilometri:884,etaisyys:943,sijaintiraide:TOR V120-P,nimi:Tornion 1435 mm:n raiteisto,sijainti:oletus","tunnus:851,nimi:Tornio","tienumero:70029,tieosa:971,etaisyys:90,ajorata:0,nimi:Aukiokatu,sijainti:alittava",Vanhan kemintien alikulkusilta 2,"nimi:Väylävirasto,yTunnus:1010547-1",,,,2022-05-22,,"tunnus:19,nimi:Alikulkusilta,kuvaus:Rautatiesilta, joka johtaa tien yli","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.1685470808742,65.850455758365,"853246",1.2.246.578.1.15.1402464,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen jatkuva ulokekaukalopalkki,lyhenne:Bjukaup,jannetyyppi:nimi:Uloke,tunnus:12,pituus:arvo:1.65,yksikko:metrinumero:2,rakennetyypit:nimi:Teräsbetoninen jatkuva kaukalopalkki,lyhenne:Bjkaup,jannetyyppi:nimi:Tavallin",,,"3","arvo:7.2,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"370773","7306156","lat:65.8504557561936,lon:24.1685470762277","arvo:48.6,yksikko:metri",L-2464,"ratanumero:513,ratakilometri:884,etaisyys:59,sijaintiraide:513,nimi:Laurila-Tornio-raja,sijainti:oletus","tunnus:851,nimi:Tornio","tienumero:921,tieosa:4,etaisyys:1276,ajorata:0,nimi:Torpin rinnakkaiskatu,sijainti:alittava,sijainti:alittava",Rommelin alikulkusilta,"nimi:Väylävirasto,yTunnus:1010547-1",,,,2022-05-22,,"tunnus:19,nimi:Alikulkusilta,kuvaus:Rautatiesilta, joka johtaa tien yli","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.1666619061327,65.850851896387,"853255",1.2.246.578.1.15.1402465,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen jatkuva kaukalopalkki,lyhenne:Bjkaup,jannetyyppi:nimi:Uloke,tunnus:12,pituus:arvo:1.33,yksikko:metrinumero:2,rakennetyypit:nimi:Teräsbetoninen jatkuva kaukalopalkki,lyhenne:Bjkaup,jannetyyppi:nimi:Tavallinen,tun",,,"3","arvo:7.2,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"370689","7306204","lat:65.8508518942154,lon:24.1666619014638","arvo:46.6,yksikko:metri",L-2465,"ratanumero:TOR 741,ratakilometri:885,etaisyys:253,sijaintiraide:TOR 741,nimi:Tornio-Kolari,sijainti:oletus","tunnus:851,nimi:Tornio","tienumero:921,tieosa:4,etaisyys:1372,ajorata:0,nimi:Torpin rinnakkaiskatu,sijainti:alittava,sijainti:alittava",Kuljunkorvan alikulkusilta,"nimi:Väylävirasto,yTunnus:1010547-1",,,,2022-05-22,,"tunnus:19,nimi:Alikulkusilta,kuvaus:Rautatiesilta, joka johtaa tien yli","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.5661136474983,65.7726590837426,"853312",1.2.246.578.1.15.1406002,kaytossa,"numero:1,rakennetyypit:nimi:Teräksinen jatkuva palkki, teräskantinen,lyhenne:Tjpt,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:26,yksikko:metrinumero:2,rakennetyypit:nimi:Teräksinen jatkuva palkki, teräskantinen,lyhenne:Tjpt,jannetyyppi:nimi:Tavalli",,,"1","arvo:5.2,yksikko:metri","arvo:5.2,yksikko:metri","nimi:Väylävirasto,yTunnus:1010547-1",,"388574","7296729","lat:65.7726590816086,lon:24.56611364597","arvo:123,yksikko:metri",L-6002,"ratanumero:008,ratakilometri:862,etaisyys:356,sijaintiraide:008 YV-KJÄ,nimi:Oulu-Laurila,sijainti:oletus","tunnus:240,nimi:Kemi","tienumero:29505,tieosa:12,etaisyys:31,ajorata:0,sijainti:alittava,tienumero:4,tieosa:426,etaisyys:1755,ajorata:1,sijainti:alittava,tienumero:4,tieosa:426,etaisyys:1720,ajorata:2,sijainti:alittava,tienumero:29505,tieosa:45,etaisyys:220,ajorata:0,sijainti:",Rautiolan alikulkusilta,"nimi:Väylävirasto,yTunnus:1010547-1",,,,2022-05-22,,"tunnus:19,nimi:Alikulkusilta,kuvaus:Rautatiesilta, joka johtaa tien yli","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.1640395290455,65.8444192308433,"853409",1.2.246.578.1.15.1406014,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen jatkuva laatta,lyhenne:Bjl,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:3.3,yksikko:metri,vapaaaukko:mitta:arvo:3,yksikko:metri,alikulkukorkeus:arvo:3.5,yksikko:metrinumero:2,rakennetyypit:nimi:Teräsbetonin",4.2metri,,"2","arvo:4.6,yksikko:metri","arvo:24.4,yksikko:metri","nimi:Väylävirasto,yTunnus:1010547-1",,"370537","7305493","lat:65.8444192286713,lon:24.1640395243459","arvo:40.3,yksikko:metri",L-6014,"ratanumero:513,ratakilometri:884,etaisyys:797,sijaintiraide:TOR 722,sijainti:oletus,ratanumero:513,ratakilometri:884,etaisyys:797,sijaintiraide:513,sijainti:oletus,ratanumero:513,ratakilometri:884,etaisyys:797,sijaintiraide:TOR V002-V004,sijainti:oletus,","tunnus:851,nimi:Tornio","tienumero:70029,tieosa:935,etaisyys:2905,ajorata:0,sijainti:alittava,tienumero:29,tieosa:3,etaisyys:1597,ajorata:1,sijainti:alittava,tienumero:29,tieosa:3,etaisyys:1597,ajorata:2,sijainti:alittava",Tornion aseman alikulkusilta 1,"nimi:Väylävirasto,yTunnus:1010547-1",,"edeltavanJanteenNumero:1,pituus:arvo:0.01,yksikko:metri,edeltavanJanteenNumero:3,pituus:arvo:0.01,yksikko:metri",,2022-05-22,,"tunnus:19,nimi:Alikulkusilta,kuvaus:Rautatiesilta, joka johtaa tien yli","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.1630950437825,65.8444376550107,"853480",1.2.246.578.1.15.1406015,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen jatkuva laatta,lyhenne:Bjl,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:3.55,yksikko:metri,vapaaaukko:alikulkukorkeus:arvo:3.4,yksikko:metrinumero:2,rakennetyypit:nimi:Teräsbetoninen jatkuva laatta,lyhenne:",,,"2","arvo:9.8,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"370494","7305497","lat:65.8444376528385,lon:24.1630950390716","arvo:40.3,yksikko:metri",L-6015,"ratanumero:TOR 049,ratakilometri:884,etaisyys:794,sijaintiraide:TOR V120-P,nimi:Tornion 1435 mm:n raiteisto,sijainti:oletus","tunnus:851,nimi:Tornio","tienumero:29,tieosa:3,etaisyys:1640,ajorata:1,sijainti:alittava,tienumero:29,tieosa:3,etaisyys:1640,ajorata:2,sijainti:alittava,tienumero:70029,tieosa:935,etaisyys:2949,ajorata:0,sijainti:alittava",Tornion aseman alikulkusilta 2,"nimi:Väylävirasto,yTunnus:1010547-1",,"edeltavanJanteenNumero:1,pituus:arvo:0.1,yksikko:metri,edeltavanJanteenNumero:3,pituus:arvo:0.1,yksikko:metri",,2022-05-22,,"tunnus:19,nimi:Alikulkusilta,kuvaus:Rautatiesilta, joka johtaa tien yli","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.1957475344435,65.8507047083407,"853487",1.2.246.578.1.15.1406021,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen jatkuva kaukalopalkki,lyhenne:Bjkaup,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:9.4,yksikko:metri,kohtisuoraPituus:arvo:9.33,yksikko:metrinumero:2,rakennetyypit:nimi:Teräsbetoninen jatkuva kaukalopalkki,l",,,"2","arvo:6,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"372015","7306128","lat:65.8507047061731,lon:24.1957475301096","arvo:46.6,yksikko:metri",L-6021,"ratanumero:521,ratakilometri:882,etaisyys:806,sijaintiraide:521,nimi:Laurila-Tornio-raja,sijainti:oletus","tunnus:851,nimi:Tornio","tienumero:89526,tieosa:906,etaisyys:192,ajorata:0,sijainti:alittava,tienumero:19526,tieosa:2,etaisyys:178,ajorata:0,sijainti:alittava",Torpin alikulkusilta,"nimi:Väylävirasto,yTunnus:1010547-1",,,,2022-05-22,,"tunnus:19,nimi:Alikulkusilta,kuvaus:Rautatiesilta, joka johtaa tien yli","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.1636958615259,65.8699763379826,"854612",1.2.246.578.1.15.1400117,kaytossa,"numero:1,rakennetyypit:nimi:Teräksinen palkki, puukantinen,lyhenne:Tpp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:15.9,yksikko:metri,kohtisuoraPituus:arvo:15.9,yksikko:metri,vapaaaukko:mitta:arvo:15,yksikko:metri,kohtisuoraMitta:arvo:15,yksikko:me",,,"1","arvo:4.95,yksikko:metri",,nimi:Tornion kaupunki,,"370650","7308340","lat:65.8699763358105,lon:24.1636958568203","arvo:34.1,yksikko:metri",L-117,,"tunnus:851,nimi:Tornio",,Keroputaan silta,nimi:Tornion kaupunki,"nimi:Keropudas,sijainti:alittava","edeltavanJanteenNumero:1,pituus:arvo:0.4,yksikko:metri","ajoneuvonSuurinSallittuAkselilleKohdistuvaMassa:arvo:6,yksikko:tonni,ajoneuvonSuurinSallittu2AkseliselleTelilleKohdistuvaMassa:arvo:8,yksikko:tonni,ajoneuvoyhdistelmanSuurinSallittuMassa:arvo:25,yksikko:tonni",2022-02-03,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta",,,./0.png
24.1732960832646,65.8298018463703,"854969",1.2.246.578.1.15.1401838,kaytossa,"numero:1,rakennetyypit:nimi:Jännitetty betoninen palkki, puolielementtirakenteinen,lyhenne:jBp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:20.5,yksikko:metri,vapaaaukko:mitta:arvo:19.8,yksikko:metri,alikulkukorkeus:arvo:1.6,yksikko:metrinumero:2,ra",,,"1","arvo:3.5,yksikko:metri",,nimi:Tornion kaupunki,,"370886","7303846","lat:65.8298018441996,lon:24.1732960786755","arvo:78.4,yksikko:metri",L-1838,,"tunnus:851,nimi:Tornio",,Kirkkoputaan JK ja PT silta,nimi:Tornion kaupunki,sijainti:alittava,"edeltavanJanteenNumero:1,pituus:arvo:0.76,yksikko:metri,edeltavanJanteenNumero:2,pituus:arvo:0.76,yksikko:metri",,2022-02-03,,"tunnus:20,nimi:Raittisilta,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. liikenteen tai karjan vesistön yli","tunnus:S,nimi:Silta",,,./0.png
24.2078431498898,65.8511097523179,"855032",1.2.246.578.1.15.1401866,kaytossa,"numero:1,rakennetyypit:nimi:Jännitetty betoninen palkki, puolielementtirakenteinen,lyhenne:jBp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:21.4,yksikko:metri,vapaaaukko:mitta:arvo:20.8,yksikko:metri,kohtisuoraMitta:arvo:19.97,yksikko:metri,alikulku",,,"1","arvo:11,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"372568.7552580645","7306148.503290323","lat:65.8511097501519,lon:24.2078431456891","arvo:29.4,yksikko:metri",L-1866,,"tunnus:851,nimi:Tornio","tienumero:19526,tieosa:1,etaisyys:4906,ajorata:0,nimi:Raumo pt,sijainti:oletus,tienumero:89526,tieosa:905,etaisyys:2132,ajorata:0,nimi:*****,sijainti:oletus",Ulkusaaren silta,nimi:Lapin ELY-keskus,sijainti:alittava,,,2022-02-16,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.2064876086683,65.8511254141974,"855040",1.2.246.578.1.15.1401867,kaytossa,"numero:1,rakennetyypit:nimi:Jännitetty betoninen palkki, puolielementtirakenteinen,lyhenne:jBp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:25.4,yksikko:metri,vapaaaukko:mitta:arvo:24.8,yksikko:metri,kohtisuoraMitta:arvo:22.91,yksikko:metri,alikulku",,,"1","arvo:11,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"372507","7306153","lat:65.8511254120312,lon:24.2064876044528","arvo:33.4,yksikko:metri",L-1867,,"tunnus:851,nimi:Tornio","tienumero:19526,tieosa:1,etaisyys:4968,ajorata:0,nimi:Raumo pt,sijainti:oletus,tienumero:89526,tieosa:905,etaisyys:2193,ajorata:0,nimi:*****,sijainti:oletus",Peltosaaren silta,nimi:Lapin ELY-keskus,sijainti:alittava,,,2022-02-16,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.1566941452132,65.8468241332037,"855283",1.2.246.578.1.15.1401070,kaytossa,"numero:1,rakennetyypit:nimi:Teräksinen ristikko, teräskantinen,lyhenne:Trt,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:72,yksikko:metri,vapaaaukko:mitta:arvo:69.6,yksikko:metri,kohtisuoraMitta:arvo:69.18,yksikko:metri,alikulkukorkeus:arvo:3,yksikko",,,"1","arvo:12.5,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"370214","7305776","lat:65.8468241310306,lon:24.156694140425","arvo:258,yksikko:metri",L-1070,,"tunnus:851,nimi:Tornio","tienumero:19524,tieosa:1,etaisyys:242,ajorata:0,nimi:Tornio pt,sijainti:oletus,tienumero:89524,tieosa:901,etaisyys:209,ajorata:0,nimi:*****,sijainti:oletus,tienumero:89524,tieosa:951,etaisyys:206,ajorata:0,nimi:*****,sijainti:oletus",Hannulan silta,nimi:Lapin ELY-keskus,"nimi:Torniojoki,sijainti:alittava",,"ajoneuvonSuurinSallittuAkselilleKohdistuvaMassa:arvo:6,yksikko:tonni,ajoneuvonSuurinSallittu2AkseliselleTelilleKohdistuvaMassa:arvo:8,yksikko:tonni,ajoneuvonSuurinSallittuMassa:arvo:12,yksikko:tonni",2022-05-18,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.2100754226665,65.8398864099694,"855742",1.2.246.578.1.15.1402135,kaytossa,"numero:1,rakennetyypit:nimi:Jännitetty betoninen jatkuva palkki,lyhenne:jBjp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:20,yksikko:metri,kohtisuoraPituus:arvo:14.81,yksikko:metri,vapaaaukko:mitta:arvo:18.35,yksikko:metri,kohtisuoraMitta:arvo:13.59",,,"2","arvo:12.25,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"372615","7304894","lat:65.8398864078037,lon:24.2100754184908","arvo:74,yksikko:metri",L-2135,,"tunnus:851,nimi:Tornio","tienumero:29,tieosa:2,etaisyys:3258,ajorata:1,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus,tienumero:70921,tieosa:974,etaisyys:1424,ajorata:0,sijainti:alittava,tienumero:921,tieosa:3,etaisyys:6287,ajorata:0,nimi:Lautiosaari-Tornio,sijainti:alittava",Vuotinsaaren risteyssilta,nimi:Lapin ELY-keskus,,,,2022-04-21,,"tunnus:12,nimi:Risteyssilta,kuvaus:Kahden tien eritasoristeykseen rakennettu, ylijohtavalla tiellä sijaitseva silta,tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta","tunnus:N,nimi:N","tunnus:TIE,nimi:Tieverkko",./0.png
24.5471623643298,65.7917920126009,"856049",1.2.246.578.1.15.1401527,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen voimalaitospato,lyhenne:Bvoimapato,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:5.6,yksikko:metri,kohtisuoraPituus:arvo:5.6,yksikko:metri,vapaaaukko:alikulkukorkeus:arvo:0,yksikko:metrinumero:2,rakennetyypi",,,"1","arvo:7.4,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"387790","7298894","lat:65.7917920104658,lon:24.5471623627094","arvo:153.4,yksikko:metri",L-1527,,"tunnus:240,nimi:Kemi","tienumero:921,tieosa:1,etaisyys:851,ajorata:0,nimi:Lautiosaari-Tornio,sijainti:oletus,tienumero:70921,tieosa:951,etaisyys:855,ajorata:0,nimi:*****,sijainti:oletus",Isohaaran patosilta,nimi:Lapin ELY-keskus,"nimi:Kemijoki,sijainti:alittava",,"ajoneuvonSuurinSallittuMassa:arvo:20,yksikko:tonni",2022-01-26,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.1772735534134,65.8436580641763,"856183",1.2.246.578.1.15.1401778,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen laatta, elementtirakenteinen,lyhenne:Bl,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:6.3,yksikko:metri,vapaaaukko:mitta:arvo:6,yksikko:metri,kohtisuoraMitta:arvo:6,yksikko:metri,alikulkukorkeus:arvo:2.5,yks",,,"1","arvo:23.46,yksikko:metri","arvo:23.84,yksikko:metri","nimi:Väylävirasto,yTunnus:1010547-1",,"371137","7305381","lat:65.8436580620062,lon:24.1772735488696","arvo:10.3,yksikko:metri",L-1778,,"tunnus:851,nimi:Tornio","tienumero:29,tieosa:3,etaisyys:983,ajorata:1,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus,tienumero:70029,tieosa:937,etaisyys:45,ajorata:0,sijainti:alittava,tienumero:29,tieosa:3,etaisyys:983,ajorata:2,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus",Viidankadun alikulkukäytävä,nimi:Lapin ELY-keskus,,,,2022-01-26,,"tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.2567606759276,65.8356748502656,"856402",1.2.246.578.1.15.1402127,kaytossa,"numero:1,rakennetyypit:nimi:Jännitetty betoninen jatkuva palkki,lyhenne:jBjp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:30.5,yksikko:metri,kohtisuoraPituus:arvo:28.18,yksikko:metri,vapaaaukko:mitta:arvo:29.04,yksikko:metri,kohtisuoraMitta:arvo:26.",,,"2","arvo:12.25,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"374725","7304331","lat:65.8356748481056,lon:24.2567606722323","arvo:104.63,yksikko:metri",L-2127,,"tunnus:851,nimi:Tornio","tienumero:29,tieosa:2,etaisyys:1050,ajorata:2,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus",Raumojoen silta,nimi:Lapin ELY-keskus,"nimi:Raumojoki,sijainti:alittava",,,2022-05-18,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta","tunnus:S,nimi:S","tunnus:TIE,nimi:Tieverkko",./0.png
